supply_air_temp,supply_air_mass_flowrate,north_wall_temperature,west_wall_temperature,south_wall_temperature,south_window_temperature,east_wall_temperature,east_window_temperature,floor_temperature,ceiling_temperature,number_occupants,occupant_x_coordinate,occupant_y_coordinate,ambient_temperature_occupant_experiences
17,0.31,27,27,27,29,28,26,27,27,12,2.18,1.25,25.0370899
13,0.2,26,27,28,31,28,29,27,27,12,2.18,1.25,24.46261168
20,0.03,25,25,23,23,23,28,24,24,12,2.18,1.25,25.18514687
13,0.05,25,26,27,27,26,21,25,24,12,2.18,1.25,24.89603818
13,0.23,26,27,28,32,28,28,26,27,12,2.18,1.25,23.96270796
17,0.01,22,22,21,18,21,19,22,22,12,2.18,1.25,22.97553883
12,0.09,21,21,21,17,20,16,21,21,12,2.18,1.25,20.63554006
11,0.1,21,21,21,17,21,17,20,20,12,2.18,1.25,20.02217017
16,0.21,26,26,27,25,26,25,25,26,12,2.18,1.25,24.20099497
13,0.22,27,27,28,31,28,31,27,27,12,2.18,1.25,24.53199736
16,0.07,25,25,25,23,25,23,25,25,12,2.18,1.25,24.63063629
23,0.07,21,21,20,15,20,15,20,20,12,2.18,1.25,21.74955653
20,0.29,25,25,26,27,26,27,25,25,12,2.18,1.25,24.32769191
20,0.29,25,25,26,26,26,25,25,25,12,2.18,1.25,24.47833058
18,0.2,25,25,26,23,25,23,25,25,12,2.18,1.25,24.03561017
13,0.1,25,26,27,29,27,22,25,25,12,2.18,1.25,24.44618139
15,0.19,26,27,27,27,27,27,26,26,12,2.18,1.25,24.72306664
13,0.18,26,27,28,32,27,23,27,26,12,2.18,1.25,24.30639709
17,0.03,22,22,21,17,21,18,21,21,12,2.18,1.25,22.2528184
13,0.1,26,26,26,26,26,31,26,26,12,2.18,1.25,24.88785872
13,0.13,26,26,27,27,27,32,27,27,12,2.18,1.25,25.06464894
13,0.17,26,27,27,26,27,27,26,27,12,2.18,1.25,24.33349809
12,0.06,23,24,24,19,24,18,23,23,12,2.18,1.25,22.7337956
13,0.01,22,24,21,22,21,16,22,21,12,2.18,1.25,23.09808395
15,0.19,26,26,26,26,27,27,26,27,12,2.18,1.25,24.54298812
17,0.14,26,26,25,23,25,31,26,26,12,2.18,1.25,25.15818556
13,0.07,25,26,26,22,26,22,25,25,12,2.18,1.25,24.28702771
12,0.11,25,25,26,22,25,22,25,25,12,2.18,1.25,23.88431478
18,0.01,21,21,20,18,20,19,21,21,12,2.18,1.25,22.29212809
13,0.18,26,26,27,28,28,31,26,27,12,2.18,1.25,24.34719299
26,0.08,21,22,21,15,22,13,21,20,12,2.18,1.25,22.4245949
17,0.22,26,26,28,29,27,24,26,26,12,2.18,1.25,24.73511903
14,0.09,25,26,27,32,26,23,25,25,12,2.18,1.25,24.90410134
15,0.02,24,24,23,22,23,26,24,24,12,2.18,1.25,24.68622516
13,0.22,26,27,28,30,28,27,27,27,12,2.18,1.25,24.27098374
13,0.15,26,27,28,27,28,28,26,27,12,2.18,1.25,24.67350535
14,0.08,25,26,25,22,25,30,26,26,12,2.18,1.25,24.75516502
15,0.14,26,26,26,24,27,30,27,26,12,2.18,1.25,24.8944306
25,0.08,21,21,20,17,20,14,20,20,12,2.18,1.25,22.13016019
15,0.11,25,25,26,22,25,22,25,25,12,2.18,1.25,24.37285049
14,0.07,22,23,20,19,20,19,21,21,12,2.18,1.25,21.56369955
14,0.11,21,21,20,16,20,17,20,20,12,2.18,1.25,20.3101679
13,0.13,26,27,27,26,28,27,26,27,12,2.18,1.25,24.84813526
18,0.09,25,25,24,23,24,23,24,25,12,2.18,1.25,24.56329783
14,0.08,25,25,25,21,26,27,26,25,12,2.18,1.25,24.32499004
13,0.16,26,27,28,32,28,27,27,27,12,2.18,1.25,24.96986674
12,0.07,24,24,24,22,24,20,24,24,12,2.18,1.25,23.15686699
17,0.13,25,25,26,23,26,23,25,25,12,2.18,1.25,24.39996165
24,0.07,21,22,21,16,21,16,21,21,12,2.18,1.25,22.54157227
18,0.12,25,25,25,23,25,23,25,25,12,2.18,1.25,24.54660196
15,0.11,21,21,20,18,20,18,21,21,12,2.18,1.25,21.08902456
20,0.04,25,25,24,23,24,23,24,25,12,2.18,1.25,25.18573004
13,0.24,27,27,28,32,28,31,27,27,12,2.18,1.25,24.4608131
16,0.31,26,27,27,32,27,27,27,27,12,2.18,1.25,24.26409424
13,0.23,27,27,27,27,28,32,27,27,12,2.18,1.25,24.21907891
13,0.08,25,25,23,24,24,30,25,25,12,2.18,1.25,24.15653735
17,0.11,20,20,20,14,19,14,20,20,12,2.18,1.25,20.41472552
14,0.16,26,26,26,27,26,28,26,26,12,2.18,1.25,24.39469569
19,0.07,21,22,21,14,21,14,21,21,12,2.18,1.25,21.77063442
13,0.11,21,21,20,16,20,16,20,20,12,2.18,1.25,20.04690135
13,0.19,26,26,26,26,27,33,27,27,12,2.18,1.25,24.39307954
11,0.09,21,22,21,17,21,17,21,21,12,2.18,1.25,20.62496122
19,0.31,26,27,27,34,28,28,27,26,12,2.18,1.25,24.9874166
17,0.09,21,21,21,15,21,15,21,21,12,2.18,1.25,21.26231405
21,0.24,25,25,26,24,26,24,25,25,12,2.18,1.25,24.81603278
13,0.12,26,26,27,30,28,27,26,26,12,2.18,1.25,24.78129422
15,0.1,21,21,20,16,20,15,21,21,12,2.18,1.25,20.83359015
15,0.04,24,24,23,21,23,27,25,25,12,2.18,1.25,24.61660172
13,0.22,26,26,27,27,28,36,27,27,12,2.18,1.25,24.31554889
13,0.15,26,27,27,26,27,27,26,27,12,2.18,1.25,24.5990571
14,0.08,24,24,24,21,24,21,23,24,12,2.18,1.25,23.11303337
13,0.11,22,21,21,17,21,17,22,22,12,2.18,1.25,21.19209758
17,0.27,26,26,27,29,27,25,26,26,12,2.18,1.25,24.49832893
20,0.29,25,26,26,24,26,24,25,26,12,2.18,1.25,24.82881542
15,0.01,23,24,21,23,21,23,23,23,12,2.18,1.25,24.11051359
14,0.18,26,26,27,27,27,27,26,26,12,2.18,1.25,24.30268812
13,0.1,25,25,26,26,26,23,25,25,12,2.18,1.25,24.08906389
14,0.19,26,26,27,29,27,29,26,27,12,2.18,1.25,24.58006743
20,0.01,21,21,21,16,21,16,21,21,12,2.18,1.25,22.19170336
15,0.13,26,26,27,34,27,23,26,25,12,2.18,1.25,24.78550367
15,0.11,25,25,25,23,25,25,25,26,12,2.18,1.25,24.23732281
21,0.31,26,26,27,23,27,25,26,26,12,2.18,1.25,25.13954946
20,0.23,25,25,25,24,25,25,25,25,12,2.18,1.25,24.46276065
15,0.24,26,26,26,26,27,32,26,26,12,2.18,1.25,24.15076146
19,0.23,26,26,26,24,26,31,27,26,12,2.18,1.25,25.23675143
13,0.1,26,26,27,26,27,22,26,25,12,2.18,1.25,24.51265408
19,0.29,26,26,26,30,26,27,26,26,12,2.18,1.25,24.83716131
20,0.02,24,24,24,22,24,23,24,24,12,2.18,1.25,24.98168568
17,0.31,26,26,27,24,27,26,26,27,12,2.18,1.25,24.5291535
20,0.03,24,24,24,20,23,20,23,23,12,2.18,1.25,24.20792168
16,0.29,26,27,28,33,28,26,27,27,12,2.18,1.25,24.79272743
13,0.16,26,26,27,29,28,29,26,27,12,2.18,1.25,24.49882674
20,0.28,25,25,26,23,26,23,25,25,12,2.18,1.25,24.56958859
13,0.15,26,27,27,28,28,34,27,27,12,2.18,1.25,24.93976311
17,0.03,23,24,21,22,21,25,23,23,12,2.18,1.25,23.88871327
18,0.28,25,25,25,24,25,31,26,26,12,2.18,1.25,24.42704844
14,0.09,25,25,26,21,26,21,24,24,12,2.18,1.25,23.55860816
20,0.17,25,25,26,24,25,24,25,25,12,2.18,1.25,24.71119774
19,0.11,25,25,25,23,25,28,25,25,12,2.18,1.25,25.00783495
18,0.03,23,23,23,20,23,20,23,23,12,2.18,1.25,23.78600781
17,0.03,22,23,22,23,22,16,23,22,12,2.18,1.25,23.48253285
19,0.31,26,26,28,28,27,25,25,25,12,2.18,1.25,24.53819129
13,0.22,27,27,27,30,28,36,27,27,12,2.18,1.25,24.4609237
19,0.06,21,21,21,15,21,14,21,21,12,2.18,1.25,21.74398586
11,0.06,22,22,22,19,22,16,22,22,12,2.18,1.25,21.78308515
14,0.07,21,22,20,17,20,19,21,21,12,2.18,1.25,21.21363907
20,0.29,26,26,26,27,27,26,26,26,12,2.18,1.25,25.14641608
19,0.31,26,26,27,25,26,25,26,26,12,2.18,1.25,24.79679333
13,0.14,26,27,27,27,28,28,26,27,12,2.18,1.25,24.62953404
17,0.08,22,21,21,16,21,16,21,21,12,2.18,1.25,21.53605182
21,0.28,25,27,25,24,25,31,25,26,12,2.18,1.25,25.15267846
19,0.23,26,26,26,27,26,25,26,26,12,2.18,1.25,25.07446311
13,0.11,25,25,25,21,25,21,24,25,12,2.18,1.25,23.4192358
15,0.18,26,26,26,26,26,27,25,26,12,2.18,1.25,24.12040392
13,0.19,26,26,27,28,28,28,26,27,12,2.18,1.25,24.16032232
17,0.31,27,27,28,29,28,26,28,27,12,2.18,1.25,24.95725622
13,0.16,27,27,28,31,28,31,27,27,12,2.18,1.25,25.08233584
16,0.07,25,25,25,24,25,26,25,25,12,2.18,1.25,24.75786552
13,0.23,27,27,29,34,28,30,27,27,12,2.18,1.25,24.61788211
14,0.13,26,26,26,26,26,30,26,26,12,2.18,1.25,24.64672133
13,0.2,27,27,29,32,28,30,27,27,12,2.18,1.25,24.61721736
25,0.07,21,21,20,16,21,16,20,20,12,2.18,1.25,22.09023609
13,0.18,26,26,27,27,28,27,26,27,12,2.18,1.25,24.28904469
13,0.14,26,26,27,29,27,29,26,27,12,2.18,1.25,24.6977016
13,0.07,24,25,25,27,25,22,24,24,12,2.18,1.25,24.11414122
12,0.1,25,26,25,30,25,22,26,25,12,2.18,1.25,24.49223467
14,0.04,25,25,24,23,24,24,25,25,12,2.18,1.25,24.83852857
12,0.07,23,24,24,19,24,20,24,23,12,2.18,1.25,22.59516394
13,0.05,25,26,27,25,26,21,24,24,12,2.18,1.25,24.4480967
19,0.03,24,24,24,22,24,22,24,25,12,2.18,1.25,24.95827392
13,0.16,26,26,27,30,28,27,26,26,12,2.18,1.25,24.27738108
13,0.16,26,26,26,27,27,34,26,27,12,2.18,1.25,24.58649612
19,0.08,24,24,24,24,24,23,23,23,12,2.18,1.25,24.05146549
19,0.31,26,26,26,24,27,32,27,26,12,2.18,1.25,24.94548155
13,0.07,25,26,26,26,26,23,26,25,12,2.18,1.25,25.02520044
13,0.01,22,23,20,20,21,23,23,22,12,2.18,1.25,23.36380602
19,0.26,26,26,26,25,27,32,26,26,12,2.18,1.25,25.05130598
13,0.15,26,26,27,29,27,29,26,26,12,2.18,1.25,24.39478688
21,0.29,26,26,27,26,26,26,26,26,12,2.18,1.25,25.2825758
21,0.29,25,26,26,28,26,26,25,25,12,2.18,1.25,24.77656955
24,0.08,20,20,20,12,19,12,20,20,12,2.18,1.25,21.33065363
14,0.07,22,23,20,19,20,19,21,21,12,2.18,1.25,21.56628874
14,0.19,26,27,28,34,28,30,27,27,12,2.18,1.25,24.99772853
13,0.21,26,27,27,28,28,31,27,27,12,2.18,1.25,24.37763836
19,0.03,24,25,22,21,22,25,23,23,12,2.18,1.25,24.28184923
16,0.31,26,27,29,32,28,26,27,27,12,2.18,1.25,24.50173371
13,0.05,25,26,27,25,26,21,24,24,12,2.18,1.25,24.45658402
15,0.13,25,25,26,25,26,25,25,25,12,2.18,1.25,24.28445178
17,0.2,25,25,25,25,25,25,25,26,12,2.18,1.25,24.13732816
14,0.19,26,26,26,29,27,27,26,26,12,2.18,1.25,24.19783232
13,0.07,24,26,25,29,26,21,26,24,12,2.18,1.25,24.86145531
18,0.27,26,26,26,26,26,25,25,26,12,2.18,1.25,24.43979649
16,0.29,26,27,28,32,28,26,27,27,12,2.18,1.25,24.6894526
20,0.29,26,26,27,28,27,26,26,26,12,2.18,1.25,25.14878969
17,0.07,22,22,21,16,21,16,21,21,12,2.18,1.25,21.71012585
18,0.21,26,26,27,31,27,24,26,26,12,2.18,1.25,24.89127861
13,0.09,24,25,26,28,25,22,24,24,12,2.18,1.25,23.87369823
15,0.25,27,27,27,25,28,25,27,27,12,2.18,1.25,24.60583292
17,0.31,26,27,27,23,27,30,27,27,12,2.18,1.25,24.75575857
17,0.11,25,26,27,22,26,22,25,25,12,2.18,1.25,24.68717637
13,0.09,26,26,26,27,26,28,26,26,12,2.18,1.25,24.87650885
13,0.17,27,27,28,32,28,30,27,27,12,2.18,1.25,24.81912718
13,0.18,26,26,27,27,28,36,27,27,12,2.18,1.25,24.72069719
14,0.22,27,27,28,31,28,24,28,27,12,2.18,1.25,24.67039323
13,0.14,26,26,28,29,27,28,26,26,12,2.18,1.25,24.45470611
13,0.06,22,22,21,19,21,16,22,21,12,2.18,1.25,21.71510811
16,0.09,25,25,25,23,25,23,25,25,12,2.18,1.25,24.42961149
13,0.05,24,26,23,28,24,28,25,24,12,2.18,1.25,24.74041351
14,0.07,24,25,24,21,24,21,24,24,12,2.18,1.25,23.58255937
19,0.31,26,27,27,26,28,31,27,27,12,2.18,1.25,25.23185115
18,0.28,26,27,28,24,28,25,27,27,12,2.18,1.25,25.07270429
13,0.17,26,27,27,31,27,26,27,26,12,2.18,1.25,24.41378254
12,0.1,22,22,21,19,21,19,22,22,12,2.18,1.25,21.16115218
16,0.28,26,26,26,26,28,34,27,26,12,2.18,1.25,24.48032794
19,0.29,25,25,25,25,25,25,25,25,12,2.18,1.25,24.38552618
13,0.2,26,27,28,31,28,27,27,27,12,2.18,1.25,24.57468581
14,0.11,22,22,21,16,21,14,21,21,12,2.18,1.25,21.16298835
22,0.27,25,26,26,25,26,26,25,26,12,2.18,1.25,25.46499186
13,0.12,26,26,26,26,27,35,27,26,12,2.18,1.25,24.91273835
15,0.08,22,22,22,16,22,16,21,21,12,2.18,1.25,21.39229578
17,0.04,24,24,23,17,24,26,24,24,12,2.18,1.25,24.11513398
17,0.2,25,26,26,24,26,24,25,26,12,2.18,1.25,24.23172834
13,0.14,26,27,27,26,27,28,27,27,12,2.18,1.25,24.86048427
13,0.1,21,21,20,20,20,18,20,20,12,2.18,1.25,20.57676205
13,0.14,26,26,27,28,27,27,26,26,12,2.18,1.25,24.44350077
18,0.04,24,24,24,23,24,23,24,24,12,2.18,1.25,24.60341777
13,0.13,26,26,27,30,28,30,26,26,12,2.18,1.25,24.70335063
19,0.25,26,26,27,31,27,24,26,26,12,2.18,1.25,25.0108142
16,0.05,25,25,24,23,25,23,25,25,12,2.18,1.25,24.81089881
13,0.19,26,27,28,30,28,30,26,27,12,2.18,1.25,24.34221066
11,0.1,21,21,20,16,20,16,20,21,12,2.18,1.25,20.01095278
15,0.03,24,24,23,22,24,30,25,24,12,2.18,1.25,24.77754675
17,0.11,25,26,27,26,26,23,25,25,12,2.18,1.25,24.76444424
16,0.23,26,26,27,34,27,24,27,26,12,2.18,1.25,24.71899986
20,0.01,23,24,24,21,24,20,23,23,12,2.18,1.25,24.39742051
13,0.21,27,27,28,31,29,31,27,27,12,2.18,1.25,24.64250225
15,0.17,26,26,26,26,27,35,26,26,12,2.18,1.25,24.57856155
13,0.14,26,26,28,29,27,29,26,26,12,2.18,1.25,24.55075087
17,0.08,25,25,25,22,25,22,24,24,12,2.18,1.25,24.15263736
16,0.1,21,21,20,15,20,16,21,21,12,2.18,1.25,20.92622434
14,0.11,21,21,20,15,20,15,20,20,12,2.18,1.25,20.04670731
19,0.01,24,24,23,19,23,22,24,24,12,2.18,1.25,24.72954933
15,0.09,25,26,27,25,26,22,25,25,12,2.18,1.25,24.74135403
18,0.17,25,26,26,24,26,23,25,25,12,2.18,1.25,24.37242099
17,0.08,25,25,24,23,24,27,25,25,12,2.18,1.25,24.71265166
15,0.07,25,25,25,23,25,24,25,25,12,2.18,1.25,24.49236151
17,0.23,26,26,27,23,26,25,26,26,12,2.18,1.25,24.33378995
13,0.09,25,25,25,25,25,25,25,26,12,2.18,1.25,24.55770222
19,0.08,25,25,25,22,24,29,25,25,12,2.18,1.25,25.02149427
16,0.09,25,25,25,23,25,23,24,25,12,2.18,1.25,24.29360738
16,0.15,26,26,27,23,27,24,26,26,12,2.18,1.25,24.74799486
13,0.13,26,26,26,27,28,34,26,26,12,2.18,1.25,24.66000763
13,0.14,26,26,26,27,27,34,26,26,12,2.18,1.25,24.49901023
13,0.18,26,26,27,30,27,30,26,27,12,2.18,1.25,24.36325358
18,0.3,26,26,26,26,27,25,26,26,12,2.18,1.25,24.5659362
15,0.1,25,26,25,30,26,27,26,25,12,2.18,1.25,25.00422971
12,0.19,26,27,27,32,27,23,28,26,12,2.18,1.25,24.20205398
14,0.19,26,26,27,28,28,28,26,27,12,2.18,1.25,24.45471277
13,0.16,26,27,29,31,28,28,27,27,12,2.18,1.25,24.77883888
13,0.14,26,26,26,27,28,37,27,27,12,2.18,1.25,24.94156684
17,0.31,26,27,29,35,28,26,27,27,12,2.18,1.25,24.94129209
25,0.01,22,22,20,16,20,19,22,22,12,2.18,1.25,22.91592777
18,0.17,25,26,26,24,26,24,25,26,12,2.18,1.25,24.62594439
13,0.16,26,27,27,31,28,27,27,27,12,2.18,1.25,24.80860068
13,0.1,21,21,21,14,20,14,21,20,12,2.18,1.25,20.22665187
12,0.09,24,25,25,20,24,20,24,24,12,2.18,1.25,23.01309886
19,0.21,26,26,26,25,26,25,26,26,12,2.18,1.25,24.89753291
11,0.09,25,26,27,29,26,21,25,25,12,2.18,1.25,24.27225578
13,0.13,26,26,28,29,27,27,26,26,12,2.18,1.25,24.54483643
18,0.18,25,26,26,27,26,24,25,25,12,2.18,1.25,24.33752688
20,0.31,26,26,26,25,27,26,26,26,12,2.18,1.25,25.0018003
11,0.06,23,25,24,23,26,20,23,23,12,2.18,1.25,23.06831095
17,0.22,26,26,26,24,27,32,27,27,12,2.18,1.25,24.91523416
18,0.25,26,26,26,23,27,24,26,26,12,2.18,1.25,24.59516377
17,0.06,21,21,21,22,21,16,21,21,12,2.18,1.25,22.11114146
13,0.19,26,26,27,30,28,28,26,27,12,2.18,1.25,24.30960498
13,0.04,25,25,25,23,25,21,25,25,12,2.18,1.25,24.71765452
16,0.26,26,26,28,34,27,24,26,26,12,2.18,1.25,24.49074384
13,0.17,27,27,27,24,28,30,28,27,12,2.18,1.25,24.89528748
19,0.31,26,27,28,32,28,24,26,26,12,2.18,1.25,25.00992512
17,0.21,26,26,26,25,26,25,25,26,12,2.18,1.25,24.20805652
17,0.31,26,27,27,32,28,28,27,26,12,2.18,1.25,24.68834418
13,0.15,26,26,27,30,29,30,26,27,12,2.18,1.25,24.72382748
13,0.1,25,25,25,23,25,23,25,25,12,2.18,1.25,23.82841756
13,0.2,27,27,28,26,28,27,27,27,12,2.18,1.25,24.41586788
20,0.14,25,25,26,24,26,24,24,25,12,2.18,1.25,24.76255101
20,0.24,25,25,26,24,26,24,25,25,12,2.18,1.25,24.64620461
16,0.03,24,25,23,25,24,25,24,24,12,2.18,1.25,24.85919199
13,0.19,26,26,27,30,28,29,26,27,12,2.18,1.25,24.3070819
20,0.24,26,26,27,26,27,24,25,26,12,2.18,1.25,25.13249452
13,0.1,26,26,26,29,27,25,26,26,12,2.18,1.25,24.92625436
13,0.18,26,26,28,27,27,27,26,26,12,2.18,1.25,24.14718079
15,0.07,22,22,21,16,21,16,22,22,12,2.18,1.25,21.82464994
16,0.03,23,24,24,24,24,17,24,23,12,2.18,1.25,24.25516981
16,0.06,21,21,21,18,21,16,21,21,12,2.18,1.25,21.60285379
13,0.19,26,27,28,26,27,27,27,27,12,2.18,1.25,24.33319886
11,0.1,25,26,25,26,25,23,26,25,12,2.18,1.25,24.09738982
19,0.03,22,23,23,15,22,15,22,22,12,2.18,1.25,22.84619795
13,0.2,26,27,28,29,29,30,27,27,12,2.18,1.25,24.55578773
20,0.19,25,25,25,24,25,24,25,25,12,2.18,1.25,24.61728777
13,0.19,26,27,27,30,28,30,27,27,12,2.18,1.25,24.56829215
18,0.06,24,25,25,23,25,23,24,24,12,2.18,1.25,24.56418826
13,0.12,26,27,28,26,27,27,26,27,12,2.18,1.25,24.96235694
13,0.16,26,26,26,27,26,29,26,26,12,2.18,1.25,24.20721376
14,0.19,26,26,27,25,27,26,26,26,12,2.18,1.25,24.13922252
14,0.11,21,21,20,17,20,17,20,20,12,2.18,1.25,20.37823813
21,0.25,25,25,26,24,26,24,25,25,12,2.18,1.25,24.74660889
12,0.06,22,22,21,19,21,19,21,21,12,2.18,1.25,21.47214491
19,0.27,26,26,26,25,26,33,26,26,12,2.18,1.25,24.9445031
12,0.09,24,24,24,20,24,20,24,24,12,2.18,1.25,22.89795436
16,0.18,25,26,26,26,26,26,25,26,12,2.18,1.25,24.17379406
13,0.07,25,25,25,26,26,26,25,26,12,2.18,1.25,24.78271471
16,0.14,25,26,27,23,27,23,25,25,12,2.18,1.25,24.20086198
12,0.09,21,21,20,17,20,16,20,21,12,2.18,1.25,20.3962762
13,0.08,25,26,26,26,26,26,25,26,12,2.18,1.25,24.71004912
18,0.31,26,26,27,32,27,27,26,26,12,2.18,1.25,24.62023415
13,0.16,26,27,28,28,27,26,26,26,12,2.18,1.25,24.20598679
17,0.1,25,25,26,24,25,24,25,25,12,2.18,1.25,24.94812859
13,0.08,23,24,23,24,23,22,23,23,12,2.18,1.25,23.06727524
17,0.15,25,25,24,24,24,24,25,25,12,2.18,1.25,24.18165353
17,0.09,25,25,25,23,25,24,25,25,12,2.18,1.25,24.6492629
17,0.31,26,27,28,32,28,26,26,26,12,2.18,1.25,24.27239318
11,0.1,22,22,21,18,21,20,22,22,12,2.18,1.25,21.15289661
12,0.09,21,23,21,16,21,20,23,21,12,2.18,1.25,21.29616829
12,0.07,22,22,22,19,22,19,22,22,12,2.18,1.25,21.70020162
13,0.18,26,27,27,26,28,28,27,27,12,2.18,1.25,24.46625765
16,0.1,25,25,25,22,25,22,25,25,12,2.18,1.25,24.24431891
13,0.09,25,26,26,32,26,25,26,25,12,2.18,1.25,25.08740897
19,0.29,26,27,28,31,27,25,26,26,12,2.18,1.25,24.93033658
13,0.16,26,27,28,36,28,26,27,26,12,2.18,1.25,24.78153205
18,0.12,25,26,25,24,25,25,25,26,12,2.18,1.25,25.12851754
13,0.23,27,27,28,30,28,30,27,27,12,2.18,1.25,24.45090307
17,0.01,23,23,21,19,21,20,23,23,12,2.18,1.25,23.70208374
17,0.31,26,27,28,32,28,25,27,26,12,2.18,1.25,24.56462629
18,0.09,21,21,20,16,20,16,20,21,12,2.18,1.25,21.38048621
17,0.09,21,21,20,16,20,16,21,21,12,2.18,1.25,21.21806563
25,0.08,21,21,20,15,20,14,20,20,12,2.18,1.25,21.95592392
13,0.23,26,27,28,31,28,31,26,27,12,2.18,1.25,24.05824698
13,0.16,26,27,27,30,27,29,26,27,12,2.18,1.25,24.61526249
15,0.04,24,24,23,21,24,21,23,24,12,2.18,1.25,23.86029734
13,0.08,25,26,25,26,26,26,25,26,12,2.18,1.25,24.72403238
18,0.28,25,25,25,24,25,31,26,26,12,2.18,1.25,24.42704844
11,0.1,25,25,24,24,25,25,26,25,12,2.18,1.25,23.95910067
19,0.31,26,26,26,26,27,26,26,26,12,2.18,1.25,24.71811458
18,0.15,25,26,26,23,26,22,24,25,12,2.18,1.25,24.44231885
11,0.09,23,23,24,18,23,18,23,23,12,2.18,1.25,21.96314039
19,0.29,26,26,27,27,27,27,25,26,12,2.18,1.25,24.78514373
13,0.19,27,27,28,32,28,27,28,27,12,2.18,1.25,24.95900437
13,0.16,26,26,27,29,27,29,26,27,12,2.18,1.25,24.52180844
15,0.12,25,25,25,22,25,22,25,25,12,2.18,1.25,24.11853952
11,0.04,24,25,23,19,24,31,26,25,12,2.18,1.25,24.54061726
15,0.19,26,26,27,31,27,28,26,26,12,2.18,1.25,24.38486593
17,0.21,26,26,25,26,26,33,26,26,12,2.18,1.25,24.74227721
14,0.1,25,25,26,25,25,24,25,25,12,2.18,1.25,24.39851229
18,0.31,26,27,27,26,27,29,27,27,12,2.18,1.25,25.02134859
11,0.17,26,27,28,30,27,22,28,26,12,2.18,1.25,24.06196061
24,0.07,21,21,20,17,20,16,21,21,12,2.18,1.25,22.409282
20,0.13,25,25,25,24,25,24,25,25,12,2.18,1.25,25.10038059
13,0.15,26,26,27,28,28,37,27,27,12,2.18,1.25,24.94703067
12,0.09,21,21,21,16,21,16,21,21,12,2.18,1.25,20.67009567
16,0.04,22,22,21,17,21,17,22,22,12,2.18,1.25,22.36494835
11,0.06,24,25,25,27,25,21,24,23,12,2.18,1.25,23.77007227
12,0.1,22,22,21,19,21,15,22,21,12,2.18,1.25,21.39380225
20,0.31,26,26,27,26,26,25,26,26,12,2.18,1.25,24.93468594
14,0.1,25,25,26,25,26,25,25,25,12,2.18,1.25,24.3230806
13,0.23,27,27,27,29,29,32,27,27,12,2.18,1.25,24.34141594
19,0.04,23,23,23,20,23,20,23,23,12,2.18,1.25,23.78184484
18,0.27,26,26,27,31,27,25,26,26,12,2.18,1.25,24.80782871
18,0.22,26,26,26,23,27,28,27,26,12,2.18,1.25,24.76847669
12,0.09,22,22,21,19,21,18,22,22,12,2.18,1.25,21.47383925
15,0.09,24,24,23,23,23,23,24,24,12,2.18,1.25,23.47392877
12,0.11,24,24,24,21,24,21,24,24,12,2.18,1.25,22.67588972
12,0.06,23,23,24,23,23,19,22,22,12,2.18,1.25,22.55478521
18,0.01,23,23,22,20,22,21,23,23,12,2.18,1.25,23.95807141
13,0.12,26,26,28,30,27,28,26,26,12,2.18,1.25,24.73990073
13,0.21,27,27,28,33,28,30,27,27,12,2.18,1.25,24.50831535
18,0.03,23,24,24,23,24,20,23,23,12,2.18,1.25,24.19752355
13,0.25,27,27,29,33,29,31,27,27,12,2.18,1.25,24.56654636
14,0.22,26,26,27,27,27,26,26,26,12,2.18,1.25,24.12526338
13,0.2,26,26,27,28,28,32,27,27,12,2.18,1.25,24.32857602
14,0.13,26,26,27,22,26,23,26,26,12,2.18,1.25,24.48338927
20,0.29,26,26,26,26,26,26,25,26,12,2.18,1.25,25.02022558
13,0.13,25,26,26,33,26,22,26,25,12,2.18,1.25,24.38031346
13,0.19,27,27,28,36,29,28,28,27,12,2.18,1.25,24.94395687
13,0.21,27,27,28,29,28,29,27,27,12,2.18,1.25,24.45213887
13,0.19,26,27,27,29,28,33,27,27,12,2.18,1.25,24.54860062
20,0.31,26,27,27,23,28,24,25,26,12,2.18,1.25,24.99869534
13,0.1,26,26,26,23,26,23,25,26,12,2.18,1.25,24.2050039
13,0.19,27,27,28,27,28,28,27,27,12,2.18,1.25,24.66836254
19,0.31,26,26,26,28,26,26,25,26,12,2.18,1.25,24.57937001
14,0.13,26,26,26,23,26,28,26,26,12,2.18,1.25,24.67517062
14,0.14,26,25,26,23,26,30,26,26,12,2.18,1.25,24.55307183
11,0.07,23,23,23,17,23,17,22,22,12,2.18,1.25,21.62380352
18,0.17,25,26,27,27,27,23,25,25,12,2.18,1.25,24.44483946
13,0.05,25,25,25,21,24,29,25,25,12,2.18,1.25,24.51976268
14,0.1,26,26,26,28,27,28,26,26,12,2.18,1.25,25.17531986
13,0.09,26,26,26,26,26,26,26,26,12,2.18,1.25,24.91837532
13,0.22,27,27,27,28,29,30,27,27,12,2.18,1.25,24.47802143
13,0.17,26,27,28,32,28,29,27,27,12,2.18,1.25,24.91406226
13,0.12,26,26,26,28,27,31,26,26,12,2.18,1.25,24.84481787
16,0.1,25,25,24,22,26,33,26,25,12,2.18,1.25,24.93374302
16,0.08,25,25,27,22,26,21,24,25,12,2.18,1.25,24.42831573
13,0.21,27,27,28,31,28,30,27,27,12,2.18,1.25,24.46822185
19,0.3,26,26,26,25,26,33,27,26,12,2.18,1.25,24.96503697
